Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Composer,Artist,Licensed,official_video,Album_type
6.0,0.3766707123385533,2.0,-5.884,0.0588,0.057066625,,0.052734375,0.624,80.945,221853.0,73669866.35398126,88395.0,,10,,0,1,2.0
2.0,0.454756609,4.0,-6.253,0.0339,0.0001718796159999,1.54e-05,0.004913,0.382,129.971,215747.0,58837.0,1846.0,32196256.0,8,90.0,0,0,2.0
8.0,0.461889917,8.0,-7.61,0.0334,2.5934336e-05,8.12e-06,0.0002967409629999,0.892,119.996,206120.0,87073.0,2536.0,24828338.0,8,37.0,0,0,2.0
8.0,0.5024598750000001,8.0,-5.537,0.0412,0.000202262003,0.00237,0.0036522639999999,0.649,115.997,258474.0,101389826.72228292,3493810.0,44902959.0,5,39.0,1,1,1.0
8.0,0.4019472719999999,7.0,-7.639,0.0748,0.0933952754598518,0.0,0.036264691,0.616,104.964,208164.0,195560337.0,3335456.0,22899885.0,5,20.0,1,0,
1.0,0.274625,7.0,-6.752,,0.1881325169999999,2.97e-05,0.011852352,0.637,94.988,276400.0,43043183.0,219043.0,29987636.0,4,,1,1,2.0
9.0,0.250047,9.0,-5.609,0.171,0.0141724879999999,0.0,0.000371694959,0.64,100.986,166601.0,87844111.0,623253.0,18455473.0,0,5.0,1,1,1.0
3.0,0.328443337121147,4.0,-6.61,0.0376,0.0619901623915006,0.0,0.000341532099,0.436,79.993,215203.0,13975718.0,198266.0,24142297.0,3,48.0,1,1,
7.0,0.8412323839999998,0.0,-4.115,0.09,0.0091293289999999,0.0,,,120.02,288903.0,306785807.0,592247.1202716143,34125728.0,4,83.0,1,1,2.0
9.0,,8.0,-6.273931311098494,0.0506,0.004826809,0.00023,0.000756058031,0.758,98.011,,43540337.0,610972.0,2497726.0,7,,1,1,1.0
7.0,0.788889024,8.0,-6.057,0.0442,4.826808999999998e-06,0.00279,,0.807,136.051,,93946617.0,516968.0,32703723.0,0,,1,1,1.0
8.0,0.633839779,6.0,-6.537733985150998,,0.028372625,6.18e-05,0.169112377,0.631,101.007,281707.0,235054452.0,1034983.0,22766447.0,2,74.0,0,1,2.0
6.0,0.3242427030000001,8.0,-5.522,0.0294,0.0004727291389999,0.0,0.3489136639999999,0.424,127.961,,180938131.0,1006231.0,33436464.0,4,,1,1,1.0
1.0,0.283593393,6.0,-6.278,,0.0533438634220872,2.41e-06,0.000314432,0.294,,224973.0,97290294.0,957262.0,156878055.0,4,24.0,1,0,2.0
1.0,0.4558854881628305,7.0,-4.838,0.0313,0.008365427,0.0,0.000109215352,0.672,,219520.0,73669377.0958232,690.0,88563370.0,10,,0,0,2.0
5.0,0.806954491,0.0,-3.437,0.0852,5.088448e-06,,0.015252992,0.851,115.036,,,,55416538.0,5,42.0,0,0,2.0
4.0,0.5518429053970488,1.0,-3.747,0.14,0.018191447,0.0,0.008,0.908,176.028,211467.0,34052838.0,283765.0,47353906.0,4,58.0,1,1,2.0
4.0,0.5513679999999999,4.0,-6.21981810769482,0.0316,5.927039999999999e-07,0.0,0.0012250429999999,,94.981,214933.0,226833.0,5042.0,31645833.0,4,86.0,0,0,2.0
5.0,0.478211768,,-6.498,,0.058986494139557,0.0,0.144703125,0.62,95.011,214307.0,18454306.0,554859.1840020717,35807900.0,3,16.0,1,1,2.0
2.0,0.454756609,4.0,-6.221738049754561,0.0339,0.0001718796159999,1.54e-05,0.004913,0.382,,215747.0,1534630.0,28676.0,32196256.0,5,63.0,1,1,2.0
8.0,0.2703211623070026,8.0,-7.61,0.0334,2.5934336e-05,8.12e-06,,0.892,119.996,206120.0,1318.0,16.0,24828338.0,2,32.0,0,0,2.0
2.0,0.7412176250000001,,,0.054,,0.0104,0.002515456,0.374,153.398,203347.0,467784552.0,1966436.0,1044029601.0,6,78.0,0,0,2.0
0.0,0.365525875,,-5.356,0.0432,1.6819660799999996e-07,0.000417,0.008120601,0.173,,,299573424.0,1632443.0,654228901.0,10,61.0,1,1,2.0
1.0,0.6141249999999999,2.0,-4.86,0.0617,6.38277380999999e-10,0.74,0.002097152,0.537,152.644,183093.0,27078978.0,135598.0,168803890.0,6,27.0,1,1,
0.0,0.2945277130609313,,-7.174,0.0415,4.337980930000001e-07,0.052,0.001092727,0.191,,250533.0,71284533.0,254866.0,159117136.0,10,41.0,1,1,
0.0,0.452984832,10.0,-7.349346326300021,0.0392,0.1031617089999999,,0.0011910159999999,0.235,108.685,,82144.0,1241.0,187288984.0,6,34.0,0,0,
3.0,0.032768,8.0,-14.34,,0.3926540277346234,0.472,0.001331,0.107,82.511,,47058600.0,201642.0,114239148.0,2,34.0,1,1,2.0
2.0,0.242970624,9.0,-6.220015368192693,,1.8191447e-05,0.00223,0.001815848,0.308,116.723,210133.0,73670315.73959385,109856.0,,2,,1,0,2.0
4.0,0.7560580310000001,10.0,-3.97,0.0515,0.010941048,3.84e-06,,0.953,146.469,,12444367.0,57067.0,60427148.0,6,89.0,1,1,2.0
1.0,0.660776311,9.0,-4.446,,3.2461759e-08,0.000473,0.001481544,0.71,138.743,230227.0,31178501.0,137238.0,106378682.0,8,80.0,1,1,
1.0,0.8465905359999998,1.0,-3.966,0.0634,2.515456e-12,0.853,0.0037238749999999,0.611,161.591,,8088625.0,43256.0,79682923.0,3,39.0,1,1,2.0
5.0,0.177504328,8.0,-8.6,0.0601,0.157464,0.00143,0.001030301,,81.657,188454.0,19273996.0,302583.0,208922565.0,5,,1,1,2.0
5.0,0.3474289269999999,0.0,-8.958,0.0816,0.1421935224890552,0.0,0.0002247557119999,0.647,140.051,249444.0,21483824.0,253792.0,94044201.0,6,26.0,1,0,2.0
3.0,0.2137785556482717,7.0,-8.772,,0.5656092829999999,0.642,0.0095281279999999,0.65,140.023,116630.0,3909393.0,120866.0,151408230.0,5,,0,0,2.0
8.0,0.284890312,2.0,-7.811,0.0464,0.0992603103792698,0.322,0.001481544,0.871,114.326,,2413718.0,554850.6582636986,18395375.0,5,18.0,1,1,1.0
7.0,0.5913902334229553,2.0,-3.34,0.0465,4.0353607e-08,0.103,0.034328125,0.643,120.012,,24460373.0,739543.0,42671901.0,8,48.0,1,1,1.0
5.0,0.2053789999999999,2.0,,0.0942,,0.808,0.001367631,0.401,81.045,,23063028.0,461116.0,,3,63.0,1,1,2.0
9.0,0.1163230311927884,8.0,-11.651,,0.2617582901116243,0.0,0.000442450728,0.747,94.956,199137.0,1909480.0,28594.0,,7,69.0,0,0,2.0
1.0,0.167284151,7.0,-11.161,0.0528,0.4003155529999999,0.452,0.001331,0.248,,178570.0,1498375.0,19586.0,15689236.0,3,33.0,0,0,2.0
0.0,0.054010152,7.0,-7.381,0.0331,0.1038229999999999,0.0,0.038958219,0.366,89.918,268960.0,701098245.0,6552463.0,353123597.0,6,88.0,1,1,2.0
2.0,0.030371328,10.0,-9.088,,0.0275436079999999,,0.0009070392319999,0.177,105.036,,292033495.0,2191812.0,155707741.0,7,47.0,1,1,
1.0,0.5453385129999999,2.0,-4.704,0.0468,1.4348906999999998e-05,,0.015813251,,78.107,,2133493.0,33208.0,14048180.0,7,23.0,1,1,2.0
1.0,0.1619365583285074,6.0,-10.101,0.0314,0.2280991309999999,0.0,0.008741816,0.433,79.486,182173.0,68288779.0,466241.0,,10,74.0,1,1,2.0
7.0,0.064,1.0,-8.832,0.0579,0.449455096,0.0,0.007529536,0.693,135.945,149680.0,72171842.0,1062210.0,70704574.0,2,39.0,1,1,2.0
4.0,0.119823157,,-6.907,0.0308,0.0703674640028325,0.0,0.0016851589999999,0.487,112.979,207560.0,1159371.0,5564.0,45402928.0,10,,0,0,2.0
6.0,0.1126785869999999,,-6.335,0.029,0.127263527,0.0,0.0007387632639999,0.698,70.026,,6987.0,116.0,9366402.0,7,28.0,0,0,
1.0,0.079507,9.0,-7.432,0.0273,0.0865577847199488,0.0,0.0498360319999999,0.26,90.99,212637.0,136356880.0,1721950.0,47682619.0,10,87.0,1,1,1.0
4.0,0.062570773,6.0,-8.506,,0.021952,0.0,,0.718,129.761,207853.0,57717794.0,435683.0,,5,11.0,0,0,2.0
4.0,0.057512456,5.0,-6.442,,0.094196375,,0.002248091,0.864,145.059,137093.0,329194.0,6255.0,,6,91.0,1,1,2.0
3.0,0.3727603632636389,2.0,-5.94,0.0342,0.268336125,0.0,0.432081216,,133.924,197800.0,1381085516.0,3899857.0,206376732.0,10,,1,1,
5.0,0.478211768,10.0,-4.292,0.0633,0.0200477129265534,,0.029503629,0.678,,,20352670.0,384103.0,20804888.0,8,51.0,1,1,2.0
7.0,0.4593195387586107,10.0,-4.796,0.0434,0.0778544829999999,0.0,0.8682506639999998,0.561,110.025,247760.0,357674479.0,1245944.0,124689153.0,7,,1,1,2.0
1.0,0.365525875,3.0,-5.448,0.0504,0.0762250239999999,0.0,0.8628014079999998,0.188,137.704,226987.0,965997312.0,2897014.0,172791559.0,10,90.0,1,1,2.0
4.0,0.2032974719999999,4.0,-5.442,,0.264609288,,,0.257,130.971,226481.0,36453305.0,272433.0,20258059.0,2,,1,1,2.0
1.0,0.4762881849402479,9.0,-4.592,0.0827,3.579110000000001e-07,0.0,0.000748613312,0.744,199.844,252443.0,15922781.0,260404.0,48533462.0,8,,1,1,1.0
3.0,0.679151439,7.0,-4.093,,0.0032417919999999,0.0,0.0494308629999999,0.67,178.061,194120.0,20866264.0,249131.0,26357507.0,6,32.0,1,0,2.0
1.0,0.145531576,3.0,-5.065,,0.021253933,0.0,0.002197,0.169,143.64,238413.0,228509066.0,641317.0,57030290.0,10,78.0,1,1,2.0
3.0,0.4019472719999999,0.0,-6.22290397019175,0.0306,0.000275894451,0.0,0.0017279999999999,0.379,136.145,194387.0,75759215.0,555436.2510912573,98901479.0,5,61.0,1,1,2.0
7.0,,9.0,-6.302958455523492,0.0505,0.007414875,0.0,0.006967871,0.786,117.997,210640.0,73670736.81123805,124315.0,,6,39.0,0,1,2.0
5.0,0.4855876560000001,10.0,-6.354485462468488,0.195,0.012008989,,0.010503459,0.579,196.12,198367.0,72868080.0,747433.0,390936682.0,0,,1,0,
8.0,0.3130468390000001,9.0,-4.913,0.0658,0.0719912959999999,0.0,,,89.988,240200.0,27712761.0,89112.0,,5,90.0,0,0,
7.0,0.461889917,10.0,-6.221179215668748,0.0377,0.000122023936,0.0,,0.759,120.018,,231604830.0,869717.0,121861258.0,4,5.0,0,0,2.0
7.0,0.3186379232824297,10.0,-6.768,0.0482,0.0663734724514183,0.0,0.0243889999999999,0.738,120.036,264760.0,4261902.0,26696.0,58684645.0,0,88.0,0,0,3.0
8.0,0.5413433749999998,1.0,-3.888,,0.004096,0.0,0.0030486249999999,0.735,106.016,,96037217.0,423661.0,35273951.0,3,39.0,0,1,2.0
9.0,,7.0,-6.335994123053609,0.0659,0.010360232,0.0,,0.605,95.986,203573.0,1159443.0,9989.0,11628466.0,0,,0,0,2.0
9.0,0.445943744,4.0,-6.574,0.167,0.0016851589999999,0.00143,0.000773620632,0.397,96.994,263293.0,15887.0,314.0,,6,32.0,0,0,2.0
6.0,0.470910952,1.0,-6.322188262827211,0.101,0.0091293289999999,0.0,,0.865,172.047,240733.0,394878819.0,1232482.0,164453482.0,2,69.0,1,1,3.0
8.0,0.451217663,,-6.430850934240322,,0.018821096,3.64e-05,0.000849278123,0.622,88.005,304091.0,111044490.0,457316.0,121911222.0,2,2.0,1,1,2.0
7.0,0.3026673822760957,1.0,-7.034,0.103,0.0033749999999999,1.15e-06,0.0004529848319999,0.351,129.972,300188.0,317814469.0,1458383.0,154545282.0,5,86.0,0,1,1.0
3.0,0.248858189,,-6.785277760486114,0.0595,0.050653,0.0,0.010218313,0.344,167.961,215133.0,56893748.0,473850.0,67716590.0,5,28.0,1,0,2.0
8.0,0.653972032,,-5.157,0.055,1.5069223e-05,1.76e-06,0.019902511,0.756,94.016,152613.0,9153762.0,554851.6835173212,30299869.0,5,3.0,0,0,2.0
7.0,0.257259456,8.0,-5.424,0.25,8.635088800000003e-05,1.74e-05,0.002628072,0.414,166.004,255363.0,29583118.0,456294.0,29318690.0,5,30.0,1,0,2.0
7.0,0.3116657520000001,,-4.116,0.102,0.039304,,0.002299968,0.536,179.988,,5372422.0,74820.0,20264927.0,8,41.0,1,1,
4.0,0.3270827689999999,8.0,-7.105,0.126,0.0001718796159999,0.0,0.151419437,0.784,183.999,235311.0,37670242.0,139365.0,31526976.0,6,16.0,1,0,2.0
8.0,0.681472,5.0,-2.893,,0.0195614061722134,,0.045118016,,,207906.0,762066.0,24041.0,1557904.0,3,,1,0,1.0
1.0,0.281011375,9.0,-4.22,0.0259,0.000500566184,,0.000611960049,,172.012,236160.0,420278570.0,2799398.0,,6,32.0,1,1,2.0
2.0,0.5821828749999999,0.0,-3.564,0.0293,3.1121359999999995e-09,0.000235,0.001030301,0.457,,215160.0,51636990.0,319806.0,362387670.0,4,80.0,1,1,2.0
0.0,0.6228358639999999,10.0,-4.97,0.0294,1.2250429999999999e-09,3.96e-06,0.000712121957,0.872,172.478,240387.0,59870.0,495.0,53851119.0,5,49.0,0,0,2.0
2.0,0.5533876609999999,7.0,-4.13,0.03,1.9683e-08,5.1e-06,0.0012250429999999,0.363,131.686,207987.0,47131728.0,554992.3169798643,87253992.0,10,37.0,0,1,2.0
2.0,0.8709838749999999,10.0,-2.771,0.0363,5.5742968000000006e-14,0.000178,,0.816,129.352,186173.0,20374221.0,90460.0,,10,66.0,1,1,
2.0,0.381078125,8.0,-5.861,,2.1969999999999995e-06,0.0,0.003796416,0.509,122.84,218840.0,20226460.0,95329.0,,2,69.0,1,1,2.0
2.0,0.529475129,,-5.051,0.0288,6.644671999999999e-09,,0.000949862087,0.237,111.985,196467.0,20646227.0,554862.6004334944,48830041.0,7,,1,1,2.0
1.0,0.5990771069999999,,-3.592,0.0295,3.954469039999999e-10,1.91e-05,0.004330747,0.484,137.92,220133.0,10303788.0,34404.0,48776995.0,3,80.0,0,1,
1.0,0.1891192239999999,9.0,-6.611,0.0259,3.5287552000000006e-05,0.000376,0.0010612079999999,0.271,172.031,229080.0,46628.0,554850.6390940385,7325060.0,7,39.0,1,0,2.0
0.0,0.0689209999999999,4.0,-6.988,0.0344,0.2258665289999999,0.00014,0.0008930563469999,0.0715,75.042,275973.0,42422821.0,200197.0,52383791.0,10,90.0,1,1,2.0
3.0,,,-7.75815089660629,0.149,0.143877824,0.0,0.001442897,0.362,,,1011369213.0,3236538.0,,8,86.0,1,1,1.0
7.0,0.5800937039999998,7.0,,0.0345,,0.0,0.0011248639999999,0.53,127.92,,240255403.0,573018.4382384312,,6,,0,1,2.0
7.0,0.2214451249999999,7.0,-6.406,0.0714,0.037933056,0.0,0.002248091,0.697,138.876,234973.0,18019238.0,110899.0,14250436.0,8,74.0,0,1,2.0
3.0,,8.0,-6.223243472529791,0.0355,0.000306182024,0.00849,0.0238878719999999,0.414,,233040.0,,,103041022.0,6,23.0,1,0,2.0
6.0,0.8792179119999999,5.0,-3.778,0.0827,3.241792e-06,7.16e-06,0.0036522639999999,0.711,108.054,211680.0,27841849.0,123910.0,83959975.0,6,,0,1,2.0
9.0,0.469097433,10.0,-4.456,0.174,0.045118016,0.0,0.000504358336,0.598,95.973,219600.0,62685430.0,311437.0,110919244.0,2,13.0,1,1,2.0
2.0,0.5990771069999999,1.0,-6.283,,0.066430125,0.0,0.0139975209999999,0.58,156.388,222720.0,10289629.0,554852.122280942,79809319.0,6,69.0,1,0,2.0
5.0,0.8226569530000001,,-3.52,0.0735,0.0134812719999999,0.0,0.0012597119999999,0.653,160.1,229309.0,64251638.0,162781.0,49072430.0,8,49.0,1,1,2.0
5.0,0.5800937039999998,10.0,-5.148,,0.132651,,,0.751,154.966,228867.0,12275651.0,93840.0,37911948.0,5,18.0,0,1,2.0
2.0,0.097972181,2.0,-8.158,0.0496,0.015438249,,0.002000376,0.25,113.029,202129.0,25577365.0,316398.0,48377062.0,7,11.0,1,1,
6.0,0.229220928,4.0,-4.32,0.0344,0.1044871109999999,0.0,0.000588480472,0.602,93.869,202176.0,19366529.0,266153.0,32378214.0,2,90.0,1,1,1.0
1.0,0.014526784,9.0,-8.361,0.0997,0.7660608750000001,,0.000926859375,0.36,177.688,224227.0,1454154.0,20383.0,62382717.0,6,81.0,0,0,2.0
3.0,,9.0,-6.266602139153221,,0.004173281,0.0,0.002000376,0.785,106.002,217547.0,24706323.0,557111.0,89466323.0,10,90.0,0,0,1.0
7.0,0.1092153519999999,9.0,-6.814,0.0752,0.6494618959999999,0.0,0.0011576249999999,0.399,80.127,201600.0,137508409.0,603451.0,119617940.0,6,38.0,0,1,
4.0,0.131096512,,-7.17,0.03,0.0782652007817615,,0.001367631,0.37,140.038,235813.0,189939069.0,534281.0,50202696.0,10,74.0,1,1,2.0
2.0,0.292754944,2.0,-6.354,0.261,0.141420761,0.0,0.001815848,0.694,169.867,181680.0,37357025.0,346890.0,41291747.0,8,6.0,1,1,2.0
2.0,0.002744,,-12.318,0.0845,0.788889024,0.0,0.001815848,0.304,146.287,238628.0,73955252.45507464,742937.0,73491196.0,2,90.0,1,1,
2.0,0.033386248,2.0,-9.703,0.0352,0.5433384959999998,0.0,0.000887503681,0.202,149.934,206675.0,16715272.0,131022.0,28471176.0,6,23.0,1,1,2.0
4.0,0.2814898526768816,6.0,-7.405,0.0317,0.0856842385109038,0.0,0.0011248639999999,0.117,129.7,217480.0,21741190.0,169152.0,14567891.0,7,31.0,1,1,2.0
2.0,0.420189749,6.0,-3.318,,0.019902511,0.0,0.0016851589999999,0.29,147.905,199947.0,157875227.0,914132.0,400928668.0,8,23.0,1,1,2.0
1.0,0.3130468390000001,1.0,-6.280940479749023,0.0324,0.0054517759999999,0.0,0.001092727,,,212030.0,33388026.0,554901.1190503658,100704547.0,4,73.0,1,1,
2.0,,,-6.219821319162606,0.085,8.79217912e-07,0.0,0.0010612079999999,0.318,149.972,,707586.0,10048.0,7360933.0,8,20.0,0,1,2.0
3.0,0.601211584,3.0,-1.772,0.0633,0.011543176,0.0,0.000155720872,0.542,,193333.0,55422674.0,214049.0,132418313.0,7,35.0,1,0,2.0
2.0,0.5990771069999999,9.0,-2.569,0.0429,0.0007510894289999,0.0,2.2665187e-05,0.392,136.991,240133.0,55276381.0,376251.0,122522411.0,0,62.0,1,0,2.0
0.0,0.138991832,2.0,-3.537,0.0302,0.294079625,0.0,0.0011910159999999,0.135,76.572,226493.0,83420075.0,555631.4804287942,82396154.0,10,90.0,1,0,2.0
1.0,0.667627624,,-4.129,0.114,0.0002106448749999,1.12e-05,0.001367631,0.5,200.179,,43372344.0,197604.0,61237283.0,10,80.0,1,0,2.0
4.0,0.5216601250000001,9.0,-2.632,0.029,0.000101194696,0.0,0.035287552,0.77,123.991,212173.0,37130410.0,144890.0,,10,42.0,1,1,2.0
4.0,0.5513679999999999,5.0,-2.529,0.0582,3.5287552000000006e-05,0.0,0.0016851589999999,0.576,,236787.0,40375445.0,179758.0,69947717.0,7,90.0,1,1,2.0
4.0,0.5905897189999999,0.0,-2.849,0.0655,2.3393656e-05,0.0,0.006859,0.741,128.91,,41826086.0,251907.0,79837447.0,6,78.0,1,0,2.0
0.0,0.8385618069999998,4.0,-3.188,0.0698,3.74805361e-07,2.06e-06,0.0141724879999999,,94.612,235893.0,1138778389.0,8394523.0,749278645.0,4,85.0,1,1,2.0
0.0,0.018609625,9.0,-9.206,0.0356,0.642735647,0.0,0.002406104,0.101,79.012,,889118434.0,5172352.0,410612015.0,10,70.0,1,1,2.0
0.0,0.452066503543206,10.0,-4.885,0.0545,0.0263674284915608,2.12e-05,0.012008989,0.464,175.077,214947.0,233135074.0,1402081.0,217064989.0,6,38.0,1,1,2.0
1.0,0.6884653869999999,7.0,-4.094,0.0524,7.1890570000000015e-09,,0.0251537569999999,0.328,93.41,214707.0,153232763.0,948494.0,,6,,1,1,2.0
1.0,0.5821828749999999,2.0,-6.2198114983853765,,3.0486249999999993e-09,2.27e-05,,0.296,,,119134538.0,745206.0,92667001.0,3,26.0,1,1,2.0
1.0,0.251239591,10.0,-3.826,0.0356,0.0098003439999999,0.0,0.000924010424,0.212,,,175876015.0,1088007.0,66098488.0,8,41.0,1,1,2.0
0.0,0.7241507920000001,4.0,-5.859,0.0938,1.2878762499999996e-07,0.0107,0.0297909999999999,0.14,,278067.0,688629.0,554850.6395391838,45485831.0,10,78.0,0,0,2.0
1.0,0.005639752,10.0,-11.428,0.031,0.7585505280000001,0.000138,0.040001688,0.0699,139.969,220360.0,2647228.0,19248.0,,5,,0,0,2.0
2.0,0.658503,2.0,-4.947,,3.13046839e-07,3.15e-06,0.030371328,0.336,97.013,185533.0,64815968.0,555218.0377897538,,2,69.0,1,1,2.0
1.0,0.778688,6.0,-4.368,0.084,0.0206681903398404,,0.177504328,0.233,96.433,269160.0,71322143.0,489674.0,27206130.0,5,61.0,1,1,2.0
2.0,0.1140841249999999,8.0,-8.038077688651839,,0.173741112,0.0,0.0017279999999999,0.371,136.961,,273554532.0,1217595.0,608012130.0,10,64.0,1,1,
3.0,0.1078501759999999,0.0,-8.869,0.0649,0.270840023,,0.022188041,0.558,113.401,166147.0,,,155711877.0,8,,0,1,2.0
0.0,0.066430125,10.0,-8.533,,0.6119600489999999,0.000544,0.002628072,0.274,145.104,194848.0,517662359.0,3417238.0,321316598.0,10,,1,1,3.0
0.0,0.0789535889999999,6.0,-7.073,0.0302,0.379503424,9.1e-05,0.000222545016,0.174,123.419,260907.0,457094830.0,2299905.0,209218195.0,7,49.0,1,0,
0.0,0.0694265309999999,0.0,-6.018,0.0344,0.5413433749999998,1e-06,0.0011910159999999,0.43,90.831,225080.0,208290883.0,649501.0,182969799.0,8,34.0,1,0,3.0
3.0,0.160103007,5.0,-4.485,0.0313,0.0217344049930772,0.0,0.0011910159999999,0.299,89.937,209965.0,180841652.0,575549.0,,2,58.0,1,1,3.0
0.0,0.038614472,9.0,-9.321,0.0393,0.523606616,0.0,0.0269999999999999,0.389,93.999,149640.0,208290883.0,649501.0,,10,27.0,1,1,3.0
1.0,0.1941045389999999,5.0,-4.096,0.0334,0.2258665289999999,,0.000432081216,0.466,,,11469769.0,80320.0,,6,28.0,0,0,3.0
0.0,0.053582633,6.0,-8.282,0.0343,0.376367048,,3.6926037000000006e-05,,87.613,353920.0,11527824.0,83983.0,123331650.0,10,26.0,0,0,
1.0,0.444194947,7.0,-3.459,0.255,0.032157432,0.0,,,175.043,231360.0,8006145.0,44885.0,43671189.0,7,20.0,0,0,3.0
4.0,0.683797841,5.0,-4.59,0.0467,2.18167208e-07,0.0,0.0008682506639999,0.631,119.98,,32037528.0,250810.0,134743276.0,10,49.0,1,0,2.0
7.0,0.253636137,6.0,-6.982,0.0332,0.0725748392992405,1.93e-05,0.000294079625,0.498,112.022,211227.0,429824.0,554850.6392021859,,5,,1,1,2.0
5.0,0.253636137,7.0,-6.220426514402046,0.0348,5.487199999999999e-05,2.75e-06,0.001906624,0.613,81.984,209760.0,23238672.0,140683.0,136497255.0,6,23.0,1,1,2.0
8.0,0.5099090826576229,4.0,-4.204,0.0616,0.021484952,0.0,0.002685619,0.748,111.989,177773.0,96009155.0,486011.0,,10,90.0,1,1,2.0
4.0,0.5842770559999999,,-3.42,0.0342,0.000924010424,0.0,,0.338,127.934,254747.0,979673.0,554850.6403759458,23748265.0,2,74.0,1,1,2.0
2.0,,5.0,-8.20979881467734,,0.1931005519999999,8.3e-06,0.001560896,0.206,80.993,236627.0,92678477.0,555919.7409367956,119907941.0,5,51.0,1,1,2.0
0.0,0.7461426430000001,,-3.191,0.0959,0.003581577,0.0,0.061629875,0.353,187.826,191693.0,26111219.0,554874.8131028765,77395558.0,7,79.0,1,1,2.0
6.0,0.700227072,9.0,-5.308,0.055,0.0001463631829999,2.82e-06,0.000190109375,0.484,90.076,169587.0,,,118648161.0,8,27.0,1,1,2.0
3.0,0.240641848,6.0,-5.683,0.0284,0.0454992929999999,0.0,0.001560896,0.646,,194760.0,10153635.0,67393.0,68679820.0,0,,0,1,2.0
3.0,0.3474289269999999,10.0,-6.211,0.0256,0.0516948145446433,2.34e-06,0.0030486249999999,0.402,95.993,247827.0,15224939.0,73267.0,,6,90.0,1,1,2.0
7.0,0.3779330669999999,2.0,-6.135,0.0606,0.049864305851801,0.0,0.016974593,,81.024,141389.0,5623057.0,13968.0,7748029.0,4,55.0,1,1,1.0
3.0,0.5905897189999999,7.0,-6.596,0.0488,0.0616099595288345,0.0,0.665338617,0.651,160.029,227413.0,75034532.45804173,1256396.0,,5,19.0,1,1,2.0
4.0,0.5353873280000001,10.0,-9.58810606371818,0.0532,0.3922231679999999,0.0,0.653972032,0.716,96.049,173587.0,,,89292548.0,10,2.0,1,0,2.0
3.0,0.5433384959999998,8.0,-6.931720937999479,0.0374,0.064,0.0,0.5275141120000001,0.942,163.941,183759.0,51712657.0,429535.0,123274005.0,5,23.0,0,1,1.0
3.0,0.445943744,,-7.265,0.0418,0.097336,0.0,0.032157432,,173.916,180517.0,1320183.0,3843.0,3360784.0,5,63.0,1,1,1.0
6.0,0.360944128,9.0,-6.781,0.0609,0.0667416018203373,0.0,0.8121662370000001,0.784,,216818.0,73678876.10844848,237866.0,66745179.0,5,52.0,1,1,2.0
4.0,0.270053405115185,2.0,-7.615,0.0349,0.1842200089999999,0.0,,0.715,,194625.0,7475645.0,554851.2081346547,26770920.0,7,19.0,0,1,1.0
4.0,0.6119600489999999,9.0,-10.014743083939248,0.0415,0.461889917,0.0,0.946966168,0.907,,,118854874.0,813640.0,85491521.0,5,,1,1,2.0
4.0,0.302111711,1.0,-6.258,,0.0528481702444707,0.0,0.142236648,0.72,171.864,184622.0,15496.0,732.0,27123155.0,2,31.0,0,1,2.0
2.0,0.7169173750000001,8.0,,0.234,,0.0,0.7241507920000001,0.852,,176587.0,165489013.0,1026494.0,22354758.0,5,82.0,1,1,
1.0,0.5043583360000001,0.0,-4.501,0.0333,1.2250429999999999e-09,,0.0011910159999999,0.182,100.011,222067.0,39195816.0,554932.2315499953,191592986.0,8,88.0,1,1,2.0
0.0,0.8279360189999998,2.0,-1.654,0.0423,1.19823157e-13,0.0065,0.038272753,0.329,185.971,,66695954.0,382968.0,175384101.0,10,18.0,1,1,2.0
1.0,0.901428696,7.0,-2.966,,4.2508549000000005e-08,0.000198,0.030371328,0.533,178.105,224597.0,80292388.0,468895.0,147920624.0,4,74.0,1,1,2.0
2.0,0.7290000000000001,,,0.0529,,6.42e-06,0.001331,0.377,149.959,248373.0,87687161.0,533029.0,77374895.0,5,48.0,1,1,2.0
1.0,0.283593393,7.0,-4.494,0.0262,1.0648000000000002e-08,0.0,0.006751269,0.215,152.132,250093.0,63332427.0,362660.0,125995261.0,7,79.0,1,1,2.0
2.0,0.901428696,1.0,-2.635,0.046,0.0219200337777342,0.0,0.037933056,0.502,136.035,188093.0,59917787.0,378720.0,94742844.0,7,,1,1,
0.0,0.8358968879999998,,-3.245,0.237,0.0176293974424972,6.36e-06,0.080062991,,119.992,207987.0,31420821.0,227332.0,104023055.0,6,65.0,1,1,2.0
2.0,0.8305839999999999,,-4.237,0.0605,7.76151559e-07,0.0,0.000469097433,0.42,79.727,205653.0,44637647.0,264006.0,112560045.0,2,58.0,1,1,2.0
2.0,0.5557315420762007,2.0,-3.706,0.0448,1.6387064e-11,0.000347,0.000109215352,0.448,107.96,336113.0,26654866.0,139277.0,98303855.0,7,82.0,1,1,2.0
1.0,0.8958413439999999,,-2.967,0.112,1.2977874999999998e-14,0.000875,0.1058238169999999,0.212,157.925,222739.0,2720722.0,37606.0,17484314.0,6,8.0,1,1,2.0
